Date,Close,KMeans_Regime,GMM_Regime,GMM_Prob_0,GMM_Prob_1,GMM_Prob_2
2014-11-25,375.3479919433594,0,0,0.8244157744526339,0.16773746327063851,0.007846762276727716
2014-11-26,368.3699951171875,0,0,0.898540416618977,0.0893586547292953,0.012100928651727806
2014-11-27,369.6700134277344,0,0,0.9162707907968135,0.00980022085118462,0.07392898835200193
2014-11-28,376.4469909667969,0,0,0.8461639004063074,0.1445810515877164,0.009255048005975965
2014-12-01,379.2449951171875,0,0,0.9572916144262505,0.012689722987644881,0.030018662586104413
2014-12-02,381.3150024414063,0,0,0.9631084462762369,0.00971440011737418,0.027177153606388952
2014-12-03,375.010009765625,0,0,0.9501442869518928,0.01956086259878404,0.030294850449323264
2014-12-04,369.60400390625,0,0,0.9512568574693744,0.03174357885844207,0.0169995636721836
2014-12-05,376.85400390625,0,0,0.933375663700938,0.04897166674805765,0.017652669551004425
2014-12-08,361.9089965820313,0,0,0.5196061613612276,0.41056982943240844,0.0698240092063641
2014-12-09,352.218994140625,2,1,0.1205099084024282,0.8040424972357048,0.07544759436186728
2014-12-10,346.364990234375,0,0,0.8752365343092229,0.11489358900970277,0.009869876681074134
2014-12-11,350.5060119628906,0,1,0.25637178693580837,0.6532381077176223,0.09039010534656916
2014-12-12,352.5419921875,0,0,0.8150276206037842,0.1792211668471707,0.005751212549045118
2014-12-15,345.3450012207031,0,0,0.7166995180222188,0.2739716573928082,0.009328824584972991
2014-12-16,327.06201171875,2,1,0.0009183156970143974,0.5355107493695637,0.4635709349334216
2014-12-17,319.7760009765625,2,2,0.000489018335349696,0.03185261992670608,0.9676583617379438
2014-12-18,311.39599609375,2,2,0.0002759652186645833,0.02171435869400813,0.9780096760873273
2014-12-19,317.8429870605469,0,1,0.41776000580196126,0.5609827275681932,0.021257266629845534
2014-12-22,331.885986328125,0,1,0.1126487695494523,0.850646731109125,0.036704499341422524
2014-12-23,334.5719909667969,0,0,0.7899221573139208,0.20403757097726588,0.006040271708813319
2014-12-24,322.53399658203125,0,1,0.4314997219798409,0.5433193157886316,0.025180962231527743
2014-12-25,319.00799560546875,0,0,0.876710047870136,0.11063285592425735,0.012657096205606509
2014-12-26,327.92401123046875,0,0,0.5269487408757663,0.45802202993965013,0.015029229184583706
2014-12-29,312.6700134277344,0,1,0.21852837848830356,0.7173656188268378,0.06410600268485854
2014-12-30,310.73699951171875,0,0,0.8258361142837882,0.16689374373961377,0.007270141976598108
2014-12-31,320.1929931640625,0,1,0.48275685901004345,0.49612718994535215,0.021115951044604682
2015-01-01,314.2489929199219,0,0,0.8504488364169663,0.12064269492368442,0.028908468659348992
2015-01-02,315.0320129394531,0,0,0.8818936834917904,0.09668856286708125,0.021417753641128433
2015-01-05,274.4739990234375,2,2,1.1335872296642954e-22,2.6438950089244327e-07,0.9999997356104989
2015-01-06,286.1889953613281,0,1,0.07171146427726612,0.8548762063846294,0.0734123293381042
2015-01-07,294.3370056152344,0,1,0.21044190810386063,0.7290161319556355,0.06054195994050395
2015-01-08,283.3489990234375,2,1,0.19688141667047948,0.7729879847981562,0.030130598531364405
2015-01-09,290.4079895019531,0,1,0.4388606541338075,0.5442776230880725,0.016861722778120043
2015-01-12,267.7959899902344,2,1,0.0001444800116320247,0.8712433371182575,0.12861218287011056
