Date,PC1,PC2,PC3
2010-09-06,0.12686403554066558,-0.7546950579618141,-0.1524866297329108
2010-09-07,-0.5098523980883805,-1.3508779299377804,-0.6870376431323922
2010-09-08,0.25019467596484335,-1.188539011600308,0.32449583069642984
2010-09-09,0.21996304411269182,-0.7507385956837898,-0.49041618257540043
2010-09-10,-0.10056550934549868,-0.5789178842410118,-0.8922183374932562
2010-09-13,0.5191624483368187,-0.7416962447914734,0.5114708494315098
2010-09-14,0.877977912129126,0.6004663516035296,0.18017936339072874
2010-09-15,1.3734930896846638,0.5640762090088418,0.6359187048524247
2010-09-16,2.0807655509834797,7.902914579653257,-2.0795428000746994
2010-09-17,0.28712276033369777,2.0740527312811237,-1.1728509936395022
2010-09-20,1.032056080482175,0.8291255555734973,0.8149604345694923
2010-09-21,0.04862379611637299,0.5080039512553347,-0.5118736259473861
2010-09-22,-0.33438671815482407,1.1287909772534082,-1.2826726488376279
2010-09-23,-0.559014876898094,0.11323211705440966,-0.3545271245248221
2010-09-24,0.03385780163760546,-0.3330809964751916,0.7369792190412311
2010-09-27,-6.38013297806217e-05,-0.93004705047093,0.5396034889801428
2010-09-28,1.2378225071375215,1.5106110984748224,0.7949895407548628
2010-09-29,1.8633790964726975,3.2109875800704466,0.16070409946061065
2010-09-30,0.07309164190375642,3.6131767917693387,-2.2461795640518103
2010-10-01,-0.24920979094969317,-0.711218082378744,0.2934187746602219
2010-10-04,0.029139643608691618,-0.6668387792123196,0.48354147499134864
2010-10-05,-0.27754755423417077,-1.4718243461884135,0.17923886087904795
2010-10-06,-0.8671228168754721,-1.423903558920327,-0.7651133103213806
2010-10-07,-0.7388549905062746,-1.884910157800503,0.10588078869660432
2010-10-08,-0.6052214615787337,-1.557059347000203,0.11281633745558647
2010-10-11,-0.7672140293081027,-1.7967779207632482,-0.12558205436159492
2010-10-12,-0.6887613806638745,-1.5877586609059082,0.13793347206603748
2010-10-13,-0.4128437969784844,-1.408574263948,0.4933991145695671
2010-10-14,-0.5089350190170535,-1.4416415869169492,0.37762957874044617
2010-10-15,-0.6420552835143508,-1.3313139402247152,-0.20742785878481132
2010-10-18,-0.8174293864971138,-1.6751956444075249,-0.3127264250010863
2010-10-19,-0.849780260340053,-1.2904545590336993,-0.10150663183133664
2010-10-20,-0.1050299069399824,-1.1178314924172323,0.8154093008487509
2010-10-21,-0.07184426777377247,-0.6619541729442272,0.04373576901831025
2010-10-22,-0.3878886972410768,-1.6661283602371881,-0.0701525071436895
2010-10-25,-0.3928305362606389,-1.8225814620179042,0.15915464560049689
2010-10-26,0.5646669501516988,0.435894043127022,0.433237693847579
2010-10-27,-0.46268065287221394,-0.6175338232472309,-0.5012378263998672
2010-10-28,-0.3178670052255269,-1.0453052173798256,0.22737382859490965
2010-10-29,0.5639972077809128,-0.43362952132463706,0.5321841994950495
2010-11-01,0.22099412223614948,1.0281870767472923,-0.8298326328984399
2010-11-02,-0.015256743133961609,0.18867587994669233,-0.38981256706216283
2010-11-03,0.5924583399547589,0.47226414246496234,0.37417337971949655
2010-11-04,5.3867190993358145,8.695278622270491,2.3705481521780736
2010-11-05,1.9476708011823791,2.9510173746380195,-1.2775253305808598
2010-11-08,1.7513128984161102,-0.012730953924811078,-0.060191028784316286
2010-11-09,1.8145221995684833,2.0549090059842325,-1.1193237591617111
2010-11-10,7.1622337712977,8.429106552664996,3.09393331497734
2010-11-11,2.861643370443924,3.7107892502781983,-2.3080257626780565
2010-11-12,4.886574802832917,4.71486613301066,0.31952760852478457
2010-11-15,4.50194584942114,3.4171560007245447,-0.5279408159523383
2010-11-16,2.4586571032296476,0.1835728460805432,-2.005305969049872
2010-11-17,2.3169835698764127,-1.2980981372864333,-1.0373533639652233
2010-11-18,2.6149269085314533,-0.9054189830478026,-0.5329330320713856
2010-11-19,3.258895977762798,-0.6753296394698718,-0.06859030520789111
2010-11-22,4.475668745736504,-0.2772210187370405,0.7038194587543115
2010-11-23,4.271456942789061,-0.39620317866361465,-0.4739744933291063
2010-11-24,4.1511258772646515,-0.7854217105048387,-0.7116588914186623
2010-11-25,3.876657714844732,-0.8708020348756276,-1.4116060529876624
2010-11-26,3.1421169351168143,-2.7477246164769897,-1.3344904080138733
2010-11-29,2.751772535241611,-1.2103950395919076,-1.8717113117547122
2010-11-30,4.161758130255142,0.24371287383981288,-0.588763018302233
2010-12-01,2.8004207672924193,-1.1563671566452507,-1.8807784981772961
2010-12-02,1.9411670189641348,0.0737636350286095,-2.4754908126513144
2010-12-03,1.0865594978643673,-0.9388090934674385,-1.2042248860168105
2010-12-06,0.6964899304701203,-0.6692728592545247,-1.387358053092609
2010-12-07,1.7826431473391038,-0.8329872225774622,0.6287359993851553
2010-12-08,1.6251246515314033,-1.8478292580127615,0.17926047828763794
2010-12-09,0.3871780042397529,-1.9230893421680193,-0.5492841460802
2010-12-10,0.3027761096104018,-1.8285871929338182,-0.7298145070423179
2010-12-13,-0.33869720454960783,-1.6331637966655919,-0.9410356749182368
2010-12-14,-0.6488038499549216,1.2579352599179896,-1.8471010953884472
2010-12-15,0.28137373919516084,-0.9127282513139128,0.9790684886110899
2010-12-16,0.6667913331292398,-0.9244775839723043,0.935140757459724
2010-12-17,0.529614513940736,-0.8701789777281506,0.2933707881824264
2010-12-20,0.25500178282756747,-1.398059027282314,0.15609640529541333
2010-12-21,0.37341858489528157,-0.808131001594731,0.3135139259769066
2010-12-22,0.32435437768465925,-0.6162166543546423,0.1415439892772443
2010-12-23,-0.9377285535971785,1.2668678209725013,-2.1460680622831214
2010-12-24,-0.12323011995244448,1.1640345021730896,0.05277587562677322
2010-12-27,0.09486538238498379,12.632582439592534,-4.571809895917101
2010-12-28,0.021237253947189505,3.7503115663012494,1.224058313247251
2010-12-29,0.11233736021378846,2.4740777194353645,1.6283519674208673
2010-12-30,-1.6242906428903816,0.8663759360822412,-0.6845908387360503
2010-12-31,-1.164218868578896,-0.03532139605145024,0.6592164027020674
2011-01-03,-1.2200738379747305,-0.23299556341361755,0.5091673271633347
2011-01-04,-1.13327347092071,-0.38974663587938113,0.537825003881219
2011-01-05,-1.0697705340406358,-0.03171283312054793,0.6461176050747287
2011-01-06,-0.3366064545265376,0.5926909723087259,1.3948834168133701
2011-01-07,-0.4686355533489649,0.6919087122623724,0.6561635651846228
2011-01-10,-0.7629926205207263,-0.48134903650488114,0.5552989684590285
2011-01-11,-1.6093006413904785,0.06319295845605544,-0.9900431978624282
2011-01-12,-1.1168395339073485,-0.8955473876799713,0.4434006894613759
2011-01-13,-1.7850926066973136,-1.0608174927158132,-0.17426843017208027
2011-01-14,-1.76158218855245,-0.4611307185399578,0.1349538191696188
2011-01-17,-1.622265170918539,-0.48160554767035624,0.6395374137030451
2011-01-18,-1.5974480814752203,-0.008417985477802092,0.5138743655664448
2011-01-19,-2.458502345179405,0.9489892555522355,-0.9896616172270363
2011-01-20,-2.8367115575953363,0.879283394929137,-0.7040543577386865
2011-01-21,-2.0376980102943874,-0.41343039037200413,1.3790960835919364
2011-01-24,-1.0693561792833077,-0.12668614328192265,2.356528091224667
2011-01-25,-1.1984485354164198,-0.3214023478122121,0.6559741298953669
2011-01-26,-1.3503354919857409,-0.42292996767205115,0.5514838728895887
2011-01-27,-1.433740764186418,-0.5697594570291975,0.6875328552530887
2011-01-28,-1.9313784171254273,-0.19762769364305874,-0.47394744189068744
2011-01-31,-1.56488679963944,-0.5695339876463448,0.6422631372004167
2011-02-01,-1.7669434326751414,-0.7205799324385969,0.3529410519957274
2011-02-02,-1.7039664568673585,-0.9445005841782388,0.6053104774824164
2011-02-03,-1.9514867349898481,-0.9711430703505193,0.25626609456211463
2011-02-04,-1.9860509709268532,-0.8324622404737456,0.4441018117705253
2011-02-07,-1.999882893174125,-0.05354361852506506,0.18184999951852743
2011-02-08,0.45102109743651353,4.234608610892081,1.8028619394589636
2011-02-09,-1.401899440842084,2.725468082719551,-1.0610830294115223
2011-02-10,-1.675610309048234,-0.42184283321667515,0.6029883812027649
2011-02-11,-1.6664718305565045,-0.7954249061484526,0.6112345156983968
2011-02-14,-1.4334285817585888,0.32525607358423897,0.29776916923074653
2011-02-15,-1.671920007483936,-0.20859607471975905,0.272830068612609
2011-02-16,1.2189874508597274,4.4153848996707605,2.164934243115949
2011-02-17,-0.9024989383989002,2.17940574997874,-1.0318991247784568
2011-02-18,-0.652572280605622,1.7248767535424927,-0.2626636302924648
2011-02-21,-0.5434412020347904,1.5783319072677893,0.2455716629576085
2011-02-22,-1.8454762955220134,1.3041630378181162,-1.0764846145992666
2011-02-23,-1.4739655675812637,0.5337188571382403,0.49997452580245466
2011-02-24,-1.1299762175084922,-0.3847486216519125,1.3751242052714554
2011-02-25,-0.5305270355805315,-0.09622098630042457,1.6403336789132494
2011-02-28,-0.8073856067946543,-0.5519808060233419,0.6378847185844607
2011-03-01,-0.865160811017729,-0.4816286790963648,0.3620006172818655
2011-03-02,-0.9618806125456313,-1.144811630468147,0.4128046445413282
2011-03-03,-0.744349581184357,-1.227577754590582,0.659847161410074
2011-03-04,-0.04633231984918776,-0.020525154260476852,0.746883479414062
2011-03-07,-0.1349586977013537,0.5165462607622033,0.04615469296796172
2011-03-08,-0.5237633947877025,-0.33935648295546506,-0.17557759438244888
2011-03-09,-0.691264167864505,-0.845968761330536,0.27665589976716654
2011-03-10,-1.0195260325016635,-0.5874347915702458,-0.5752817170047434
2011-03-11,-0.7035381115609755,-0.7635322055749723,0.27906543307640036
2011-03-14,-1.2510715670326222,-0.320657146092971,-0.6398138268230009
2011-03-15,-1.0273622963417026,-0.10205700195573225,-0.04284762972618039
2011-03-16,-1.0164252352824443,-0.3400926520447508,0.17105502045239984
2011-03-17,-1.249602630606974,-0.5019768417290975,0.3767468322432425
2011-03-18,-1.0752360710749935,-0.8689582211506888,0.5023871051481733
2011-03-21,-1.373428775228889,-1.271457948295214,0.08508889085803167
2011-03-22,-1.5654876148686654,-0.8048871558724764,-0.25278099916663865
2011-03-23,-1.2000629381685604,-1.148175948768987,0.34618584957346343
2011-03-24,-1.060002183633078,-1.0301610700849064,0.4367160507594799
2011-03-25,-0.7983947175537687,-0.7906044501453622,0.7501931840236351
2011-03-28,-0.41445514075110856,0.36988830982774473,0.7260767957196426
2011-03-29,-0.3517170972298046,-0.38168831143327653,0.885784945316723
2011-03-30,-0.5028009384179085,0.786377010646403,-0.16618384821744878
2011-03-31,6.660326410914792,15.094914365349915,2.9279760015164498
2011-04-01,0.4090872757987033,1.783959006337729,-1.3087219659977163
2011-04-04,0.026709946400734125,1.3957882960129675,-0.9122408763318709
2011-04-05,1.1482086557546751,1.8960953098597322,0.689867803390297
2011-04-06,-0.023439067017188064,-0.597403174349047,-0.23039206878323779
2011-04-07,1.0880560227003928,1.1636653446636838,0.524307537619284
2011-04-08,0.033722199678875464,0.10018895288817381,-0.8444383294990061
2011-04-11,-0.7633799174369869,-0.5001648762849694,-1.1483072022601482
2011-04-12,-0.6288881728110164,-0.5193121572550794,-0.5084657365589316
2011-04-13,-0.17497873799611138,-0.7738054124124543,0.4289603834748336
2011-04-14,-0.20114727481818917,-1.0714203501734836,0.33689046873431777
2011-04-15,0.014267683781607199,-1.1732227051893689,0.5284773578501183
2011-04-18,-0.5653543827261853,-0.9671236485330257,-0.45206584138289313
2011-04-19,-0.3806018804299116,-1.6185613155841567,0.28701925675263706
2011-04-20,0.16471050625602549,-1.3707000266480351,0.6443422866439982
2011-04-21,0.7977078293130142,-0.851813815247068,0.8750881317914416
2011-04-22,0.36590749044302584,-0.8384806660857098,-0.13033904478678732
2011-04-25,-0.14731070401790802,-1.4534879266621976,-0.36593067027362974
2011-04-26,0.4746447017966058,-0.8386994010952742,0.4551324980584471
2011-04-27,0.1352842862657778,-1.2758188296531754,0.108594218764187
2011-04-28,0.6832319966043567,-0.6825453681336796,0.40614386288501414
2011-04-29,-0.32428079563123313,-1.2187659607176031,-0.07093411058486755
2011-05-02,-0.2513158033717137,-1.0597612034837687,-0.20375528502445145
2011-05-03,-0.425285067750097,-0.7109958624993962,-0.6198161738355071
2011-05-04,-0.3366315505834737,-0.30102285463897976,-0.19220693875177502
2011-05-05,-0.3335366577432537,0.05344132252093592,-0.26270529086595745
2011-05-06,0.05335120623310674,-0.3214191804498992,0.6516677930780079
2011-05-09,0.3797368046665761,-0.4647299580641441,0.6231575842803
2011-05-10,0.8506410037431025,0.7567523806143124,0.042932009523682924
2011-05-11,-0.40599313131535675,-0.24717665873111322,-1.3738533185856592
2011-05-12,0.2425135676308501,-1.0437416384533917,0.4401687898898332
2011-05-13,-0.07426565661189306,-0.897746958894948,-0.24815078576477964
2011-05-16,-0.6709687151258757,-0.5330072593374422,-0.9500578239554492
2011-05-17,-0.3950194730936397,0.546374725660828,-0.6783420799661113
2011-05-18,-0.20628469577868117,-0.6660832422963572,0.4217729842275675
2011-05-19,1.8782007408781554,2.9324060689072917,1.4255263731502354
2011-05-20,-0.1289922608229447,-0.5788263826276749,-0.30902478873376504
2011-05-23,-0.797430438058114,-0.34770763285012574,-1.0804010438401161
2011-05-24,-0.5453843599488831,-0.9125343158169592,-0.012006633097747917
2011-05-25,3.0100467576224945,6.291874499016869,1.5662884615122545
2011-05-26,1.5976002742304376,3.259132378836107,0.000654487811772979
2011-05-27,0.5880320510357252,0.454061294847143,-0.18089857679849886
2011-05-30,0.524658578370961,0.36379934259515395,-0.2342855879951832
2011-05-31,1.511133890930473,2.5064413720667176,0.0832717331914798
2011-06-01,-0.4347049186077646,-0.003392281598857877,-1.5797669745603338
2011-06-02,0.07551760487170736,-0.9046798100734774,0.1641940362030269
2011-06-03,2.702075457660462,5.475269174294732,0.5922414262673122
2011-06-06,-0.21270578484155858,0.6208613866873851,-1.420353170292338
2011-06-07,-0.40777875091544313,-0.7569480098597576,-0.2515045908393775
2011-06-08,-0.9942098894600986,-0.01929603619425646,-1.029403409255127
2011-06-09,-0.10583310064823505,-0.3187069949271955,0.5782953007272147
2011-06-10,-0.23139971680223118,-0.3977662201667098,0.32180356753094974
2011-06-13,0.09085587829593636,-0.3398201829667753,0.5611423446493075
2011-06-14,0.03729974749053397,-0.5662040394620667,0.12419252715221192
2011-06-15,-0.8640528182959208,-0.6787766006355671,-1.1309437308997574
2011-06-16,-0.8410536677684851,-0.1035737236753787,-0.6378435512644617
2011-06-17,-0.7528543327419154,-0.18236357837815487,0.2475500240397671
2011-06-20,-1.1255043198551855,-0.35106901574269544,-0.19338989432177972
2011-06-21,0.1848215581113212,-0.6691214476235225,1.6409855203782235
2011-06-22,-0.627133171735521,-0.6198327006540177,-0.17077415554844927
2011-06-23,-0.4892170788332435,-0.8480636821007186,0.6612206682029943
2011-06-24,-0.04352123032829122,2.003026388840891,-0.1247711769404425
2011-06-27,-0.6529638021393993,-0.06266627121829757,0.062158613027114284
2011-06-28,-0.4847026672359186,-1.1815008093502437,0.8070293518256578
2011-06-29,-0.4652941042118387,-0.4092614343489748,0.2978155528393982
2011-06-30,-0.019379866514462746,-1.1647907527785075,0.7974683880157115
2011-07-01,-0.45469054871466785,-1.220330866834042,-0.06409006336754265
2011-07-04,-0.5122196617540974,-1.0101136827907184,0.06877573853013172
2011-07-05,-0.23167107664684616,-0.7993425526429498,0.08469613977202664
2011-07-06,-0.3841999063548526,-0.8727413465405345,-0.18014572217512487
2011-07-07,0.47551885081462353,-0.37780581437181315,0.5048966475519711
2011-07-08,-0.4704266349294274,-0.32838963421378603,-0.9134697488024316
2011-07-11,-0.5733389880924615,-0.6820328289216706,-0.4093561475757103
2011-07-12,-0.5438201217679812,-0.5100438085286285,-0.11507329650073156
2011-07-13,-0.1797095385903449,-0.5041082469610925,0.45735970304697815
2011-07-14,-0.8405485693680703,-0.2291852522452452,-0.9309754339287518
2011-07-15,-0.5871239233421515,-0.9971989562022265,0.03963218147504069
2011-07-18,-0.7226097293117908,-0.656516540381181,-0.2558851376928978
2011-07-19,0.002432489629886514,-0.42183393745314807,0.6150023762438865
2011-07-20,1.0316113871418284,2.9502411038300376,0.46339231739516984
2011-07-21,-0.19672438932100608,-0.526738005084252,-0.06806733473558495
2011-07-22,-0.08830650621490246,-1.3128941662131137,0.47963615242274316
2011-07-25,-0.7091374171575249,-0.8801659541156679,-0.748740605751259
2011-07-26,-0.6600139533692034,-0.6026588544974997,-0.43230818514276587
2011-07-27,-0.671325540724558,-0.1428950203117632,-0.27670498120781495
2011-07-28,-0.20944438345672445,-0.212189938083,0.5362917554561263
2011-07-29,-0.48863711067385784,-0.14674194803167598,0.04778798457670358
2011-08-01,0.02228271868963816,0.2121552258936213,0.5227831789868452
2011-08-02,-0.9102252538238577,1.1352012691692128,-1.3002302725689059
2011-08-03,-0.37250724226627674,1.4804944077211175,-0.0698634809002567
2011-08-04,-1.357990742776424,3.8171857631246295,-2.32025878383455
2011-08-05,-1.3731486844738592,1.6874564391627667,-0.11784553088279644
2011-08-08,-1.2366635727767943,2.6415222237045746,-0.2639063932971014
2011-08-09,-0.5330873186002081,0.21542849777394774,1.981960008970336
2011-08-10,-1.8868701365848712,0.776587867263242,-0.8518372092263669
2011-08-11,-0.6830412614060112,-0.6514843919782238,2.0929226707296054
2011-08-12,-0.4317432235935303,-0.448896797272903,1.3514915750687762
2011-08-15,-1.0108664505564013,-0.8515597129604111,0.2486061817178389
2011-08-16,-1.1174743773390243,-1.175999767553819,0.2176709581152488
2011-08-17,-1.2600184254820401,-0.9343231734898922,0.10993931153043526
2011-08-18,-2.0677253879505106,0.12618848230768143,-1.1526785201544807
2011-08-19,-2.6625314888207336,0.8695423903756943,-1.539357647671226
2011-08-22,-2.2871680616507764,0.09636677385303999,0.407238129041413
2011-08-23,-1.3581236642975874,-0.29932280980369563,1.934177308714697
2011-08-24,-1.2054347012279845,-0.7096495777800031,1.677127508734352
2011-08-25,-2.1193159123965724,-0.5709266162119626,-0.1743320357409689
2011-08-26,-1.329408353264618,-0.520817644703253,1.351266914412895
2011-08-29,-0.8796866300651093,-0.5373741159999024,1.618773613002992
2011-08-30,-1.62128889939861,-1.245648032701299,0.51582594749394
2011-08-31,-1.1226703970378618,-0.3964372003190956,0.5914493459717657
2011-09-01,-1.6419611521176318,-0.18570498464546173,-0.2785587234551808
2011-09-02,-1.753250762742349,-0.16150565612170484,-0.5392504830770327
2011-09-05,-1.2473626067236336,-0.12271408272795435,0.4950034405767931
2011-09-06,-1.1855968769428082,0.1548581596686971,0.3059996823908822
2011-09-07,-0.8517928063986991,-0.7849411000133246,1.5007937295995841
2011-09-08,-1.2082538196364587,-0.5404709304096148,0.1441101680122547
2011-09-09,-1.6067795717122237,0.07767055972453274,-0.24683674767236205
2011-09-12,-1.5513376848385925,-0.17072138039296852,0.4435939114826653
2011-09-13,-0.46779291337573203,0.14096547702692996,1.7621369836821879
2011-09-14,-0.7118021928937811,0.424873692602782,0.61415949272004
2011-09-15,-0.6568127711592663,-0.4280089605241558,0.8349768003873339
2011-09-16,0.710038918001627,1.8594396264185382,0.985142832258617
2011-09-19,0.3540327759863746,1.1082089059874611,-0.1814955088752207
2011-09-20,0.6043636051110273,1.0819012291409515,0.04298649249723059
2011-09-21,0.082784350287918,0.5715473900486125,-0.2651540656698498
2011-09-22,-0.3070143028865096,0.002314962880006155,-0.21878122576897316
2011-09-23,0.6993681098388659,0.8620103459715411,0.5847499027466847
2011-09-26,-0.47109224045491893,0.38898722161125737,-0.9029079278901257
2011-09-27,0.02609802049720608,-0.4127672331887906,0.7011639366315875
2011-09-28,-1.3289783194839522,-0.07339186047076315,-1.5009311021722918
2011-09-29,-0.8647193208615214,0.47196868782350826,-0.2975196212680113
2011-09-30,-0.08586750962483199,1.3907354665518303,0.3808939326714113
2011-10-03,-0.8044848252770842,0.591255047796329,-0.5736577127603509
2011-10-04,-0.4525741129485986,0.957686119598433,0.06596171877005072
2011-10-05,0.874351962805985,0.7134517259923809,1.82788883089838
2011-10-06,1.4533482375607287,1.6708344554546986,1.3699613828257113
2011-10-07,0.5474180971825758,0.5390800190541474,-0.17947368526063942
2011-10-10,0.9987598437429184,-0.5061292996218196,0.5771254145416471
2011-10-11,0.2735138925959779,-1.209267530111305,-0.47986509687730533
2011-10-12,0.6487979114419054,-0.025159511395493828,-0.0750284786823838
2011-10-13,0.5727366545663061,-0.21893939326049325,-0.11126607459789263
2011-10-14,0.701926317898148,0.45356804474692863,-0.17106999476728818
2011-10-17,-0.26224779805429455,-0.7146937992742113,-0.6771302124365491
2011-10-18,0.7389327171326372,-0.31902066497717246,0.6868367264876507
2011-10-19,-0.27462629453473564,-0.5839154438395411,-0.8094009410940661
2011-10-20,-0.004272178259056403,-0.1356396892230046,-0.30009811868623043
2011-10-21,0.6465957445975218,0.02941756392661307,0.49141649776143487
2011-10-24,0.5181185596346409,-0.39762835273990255,0.31693484222844226
2011-10-25,0.05772890011813098,-0.9725147746382692,-0.43160643808115173
2011-10-26,-0.18787855353559624,-1.2319327699545592,-0.32008264207041603
2011-10-27,0.8359332569037128,-0.6193922322647094,0.4410944048548329
2011-10-28,1.557987154373997,0.08084659767813929,0.5124292154110045
2011-10-31,0.7047310081517635,-0.05280240416791532,-0.8617706792871126
2011-11-01,0.3383780066405777,-1.1000748163570346,-0.762354328955298
2011-11-02,0.5552810084528849,-0.5286395143768177,-0.4840299166055193
2011-11-03,3.6952824019627544,2.4505938748445666,2.4585850968438416
2011-11-04,2.2900196772740617,3.446586123617198,-0.9335946365019605
2011-11-07,0.6846561822907279,0.008618205796814465,-1.3140041002251253
2011-11-08,1.182094965912843,-0.28391920758394806,0.05498040348022894
2011-11-09,0.29226172747371615,-0.6094019164610862,-1.1210972394919279
2011-11-10,0.7388477142997841,-1.0701490448096223,0.08814920456186644
2011-11-11,3.450818972787662,4.116548327794588,1.0205668768652711
2011-11-14,1.1608278518404929,-0.2938530053923286,-0.8694577397459446
2011-11-15,1.5388453043456123,-1.1966582603818376,-0.007469881259876847
2011-11-16,2.1952567843672193,0.3369641281041141,0.049047988966410896
2011-11-17,1.004998496251766,-0.39486349860335557,-1.570150508785896
2011-11-18,0.5419201773171092,-1.0600408343970091,-1.2822649059742044
2011-11-21,0.33198751788422864,-0.7366582187287631,-0.9848989848911672
2011-11-22,0.5686450671772587,-1.2814309532225228,0.012683127719319764
2011-11-23,-0.021231612350504192,-1.6797147670491324,-0.6814638426686545
2011-11-24,0.19727973268745005,-1.7041606267446208,-0.1610108538771037
2011-11-25,0.11899535373780881,-2.058677182032669,0.057842309482310506
2011-11-28,0.6712699413403865,-1.3026866392689025,0.5325012306292146
2011-11-29,-0.09829954046214898,-1.3291164126870307,-0.8219945425372847
2011-11-30,0.8735258316794057,-1.176284667648568,0.5454990303798581
2011-12-01,0.6104017189183704,-0.6379465403951662,-0.41922470112264776
2011-12-02,0.5436638372998335,-0.9261953443084046,0.31488809179956184
2011-12-05,1.1987277364486304,-0.12848902970815218,0.46390833198107295
2011-12-06,1.070641174252633,-0.5828339148440522,-0.13565123999712383
2011-12-07,0.31595704049257556,-1.0358419405956611,-0.8761294424275499
2011-12-08,0.1295829511986278,4.412420928513619,-3.078310927370306
2011-12-09,0.053996695651138654,0.11899381029749428,0.08434664586756789
2011-12-12,-0.7916944365554113,-0.46720733153929506,-0.42654334585394205
2011-12-13,-0.974005240464385,0.17872981534285065,-0.6853019462934755
2011-12-14,-1.1629354251335058,0.6200926634743609,-0.5848266345466347
2011-12-15,-1.120464215689735,-0.35910063605972575,0.43633940020318857
2011-12-16,-1.2199015251556524,0.5144255589126885,-0.2699407706693245
2011-12-19,-1.1002512467166325,0.38214824047475,0.07915585150626692
2011-12-20,-0.9383680824929976,0.00864667677315667,0.44783725946608377
2011-12-21,-0.6982920699087454,1.9603816196015555,-0.10650145432290878
2011-12-22,-0.8640091624176849,0.23476747786143365,0.48458174919612657
2011-12-23,-1.1216665464144169,-0.7239166894946734,0.46712215962709963
2011-12-26,-1.1946697673378017,-0.7350854835796146,0.3487800316470676
2011-12-27,-0.7387181146352441,-0.3906755470355754,0.919887911820196
2011-12-28,-1.082848157175683,-0.8188293857260851,0.23232976415682405
2011-12-29,-1.059502464183072,-1.0008941101460154,0.5122539383401873
2011-12-30,-1.3189440012650906,-1.280060203149557,0.17860932003974783
2012-01-02,-1.3078127295407194,-1.2535100281929155,0.3546658291072969
2012-01-03,-1.2963492657974753,0.23253594097817315,-0.12834037336215534
2012-01-04,-1.5713182902983371,-0.4186792870490641,0.06361146883049523
2012-01-05,-1.513109096958624,0.4881932273074085,-0.17769017332730336
2012-01-06,-1.1218193516790371,0.6695180482565883,0.041616366502152446
2012-01-09,-0.8838507697899477,0.43016576433345094,0.5739367138008028
2012-01-10,-0.891081358829672,-0.22455809384525027,0.5816388889481
2012-01-11,-0.5465080718918968,-0.2726027741831679,0.7048672980317864
2012-01-12,-0.6064235925395834,-0.06690204092826621,0.07036105354958822
2012-01-13,-1.3829125932299173,10.817229555006344,-5.665836289592383
2012-01-16,0.3234348461012312,8.429618717878762,0.2563248794881751
2012-01-17,2.2871953983393793,5.305534004960027,4.248670471157371
2012-01-18,-0.7218597512626381,-0.05113378492535728,0.6405517831732817
2012-01-19,-0.7917821198196046,-0.03974460307645053,0.36628095174266156
2012-01-20,-1.1445818628827074,-0.9514177059626121,0.33848234216437334
2012-01-23,-1.001139622964412,-1.0902386758158729,0.6620162177450666
2012-01-24,-0.5109322958991305,-0.7498395071551409,1.0348794944676891
2012-01-25,-0.5685387593496036,-1.1701514108143574,0.910454602850911
2012-01-26,0.14559401553912424,-0.24371702894537625,1.1155562012787306
2012-01-27,-0.21444421579408707,-1.0913526445191948,0.577508659883385
2012-01-30,-0.1937340851284187,-1.1575559710538896,0.4043169475008925
2012-01-31,-0.494192376498615,-0.7647083124293055,-0.2456475186113938
2012-02-01,-0.12266165367672698,-1.5134238744587085,0.6518739211607575
2012-02-02,0.27744646711264753,-1.1583411413044438,0.667070990472425
2012-02-03,0.6546469991206534,-1.3177069751579835,0.7299216607699405
